Word	TAG
so	O
executed	O
shall	O
be	O
deemed	O
to	O
be	O
an	O
original	O
,	O
but	O
all	O
of	O
which	O
when	O
taken	O
together	O
shall	O
constitute	O
one	O
and	O
the	O
same	O
instrument	O
.	O
(	O
i	O
)	O
Headings	O
.	O
The	O
headings	O
,	O
captions	O
and	O
arrangements	O
used	O
in	O
this	O
Amendment	O
are	O
for	O
convenience	O
only	O
and	O
shall	O
not	O
affect	O
the	O
interpretation	O
of	O
this	O
Amendment	O
.	O
(	O
j	O
)	O
NO	O
ORAL	O
AGREEMENTS	O
.	O
THIS	O
AMENDMENT	O
,	O
TOGETHER	O
WITH	O
THE	O
OTHER	O
LOAN	O
DOCUMENTS	O
AS	O
WRITTEN	O
,	O
REPRESENTS	O
THE	O
FINAL	O
AGREEMENT	O
BETWEEN	O
THE	O
LENDERS	O
AND	O
THE	O
BORROWER	I-PER
AND	O
MAY	O
NOT	O
BE	O
CONTRADICTED	O
BY	O
EVIDENCE	O
OF	O
PRIOR	O
,	O
CONTEMPORANEOUS	O
OR	O
SUBSEQUENT	O
ORAL	O
AGREEMENTS	O
OF	O
THE	O
PARTIES	O
.	O
THERE	O
ARE	O
NO	O
UNWRITTEN	O
ORAL	O
AGREEMENTS	O
BETWEEN	O
THE	O
BANK	I-ORG
AND	O
THE	O
BORROWER	I-PER
.	O
2	O
IN	O
WITNESS	O
WHEREOF	O
,	O
the	O
parties	O
have	O
entered	O
into	O
this	O
Amendment	O
by	O
their	O
respective	O
duly	O
authorized	O
officers	O
as	O
of	O
the	O
date	O
first	O
above	O
written	O
.	O
CROCS	O
,	O
INC	O
.	O
By	O
:	O
/	O
s	O
/	O
Peter	I-PER
Case	I-PER
Peter	I-PER
Case	I-PER
Title	O
:	O
Chief	O
Financial	O
Officer	O
Address	O
:	O
6328	I-LOC
Monarch	I-LOC
Park	I-LOC
Place	I-LOC
Niwot	I-LOC
,	O
Colorado	I-LOC
80503	I-LOC
Attention	O
:	O
Keith	I-PER
Love	I-PER
,	O
Treasury	O
Manager	O
Telecopier	O
:	O
(	O
303	O
)	O
858	O
-	O
7048	O
Telephone	O
:	O
(	O
303	O
)	O
848	O
-	O
7084	O
UNION	I-ORG
BANK	I-ORG
OF	O
CALIFORNIA	I-LOC
,	O
N	O
.	O
A	O
.	O
By	O
:	O
/	O
s	O
/	O
Douglas	I-PER
S	I-PER
.	O
Lambell	O
Douglas	I-PER
S	I-PER
.	O
Lambell	O
Title	O
:	O
Vice	O
President	O
Address	O
:	O
530	I-LOC
B	I-LOC
Street	I-LOC
,	O
4th	I-LOC
Floor	I-LOC
San	I-LOC
Diego	I-LOC
,	O
California	I-LOC
92101	O
Attention	O
:	O
Douglas	I-PER
S	I-PER
.	O
Lambell	O
,	O
VP	O
Telecopier	O
:	O
(	O
619	O
)	O
230	O
-	O
3766	O
Telephone	O
:	O
(	O
619	O
)	O
230	O
-	O
3029	O
3	O
Source	O
:	O
OneCLE	O
Business	O
Contracts	O
.	O
